Pixel,mm,Value (Cnt)
5762,26.645,2.000
5763,26.656,27.000
5764,26.666,0.000
5765,26.676,27.000
5766,26.686,7.000
5767,26.696,33.000
5768,26.706,3.000
5769,26.716,31.000
5770,26.726,8.000
5771,26.736,33.000
5772,26.746,0.000
5773,26.757,29.000
5774,26.767,0.000
5775,26.777,32.000
5776,26.787,0.000
5777,26.797,24.000
5778,26.807,4.000
5779,26.817,26.000
5780,26.827,2.000
5781,26.836,34.000
5782,26.846,9.000
5783,26.856,29.000
5784,26.867,0.000
5785,26.877,29.000
5786,26.887,10.000
5787,26.897,29.000
5788,26.907,4.000
5789,26.917,37.000
5790,26.927,1.000
5791,26.937,27.000
5792,26.947,0.000
5793,26.957,37.000
5794,26.967,4.000
5795,26.978,27.000
5796,26.988,0.000
5797,26.998,31.000
5798,27.008,3.000
5799,27.018,34.000
5800,27.027,7.000
5801,27.037,33.000
5802,27.047,4.000
5803,27.057,40.000
5804,27.067,0.000
5805,27.078,31.000
5806,27.088,2.000
5807,27.098,29.000
5808,27.108,2.000
5809,27.118,35.000
5810,27.128,9.000
5811,27.138,34.000
5812,27.148,7.000
5813,27.158,35.000
5814,27.168,0.000
5815,27.178,32.000
5816,27.189,4.000
5817,27.199,35.000
5818,27.209,3.000
5819,27.219,39.000
5820,27.228,2.000
5821,27.238,33.000
5822,27.248,4.000
5823,27.258,35.000
5824,27.268,5.000
5825,27.278,36.000
5826,27.289,3.000
5827,27.299,38.000
5828,27.309,4.000
5829,27.319,32.000
5830,27.329,4.000
5831,27.339,33.000
5832,27.349,5.000
5833,27.359,32.000
5834,27.369,6.000
5835,27.379,31.000
5836,27.389,3.000
5837,27.400,27.000
5838,27.410,4.000
5839,27.420,29.000
5840,27.429,14.000
5841,27.439,29.000
5842,27.449,1.000
5843,27.459,32.000
5844,27.469,3.000
5845,27.479,28.000
5846,27.489,2.000
5847,27.499,25.000
5848,27.510,2.000
5849,27.520,35.000
5850,27.530,3.000
5851,27.540,38.000
5852,27.550,0.000
5853,27.560,31.000
5854,27.570,4.000
5855,27.580,27.000
5856,27.590,0.000
5857,27.600,34.000
5858,27.611,4.000
5859,27.621,38.000
5860,27.630,0.000
5861,27.640,28.000
5862,27.650,0.000
5863,27.660,39.000
5864,27.670,3.000
5865,27.680,31.000
5866,27.690,0.000
5867,27.700,31.000
5868,27.710,4.000
5869,27.721,29.000
5870,27.731,0.000
5871,27.741,38.000
5872,27.751,0.000
5873,27.761,32.000
5874,27.771,0.000
5875,27.781,35.000
5876,27.791,5.000
5877,27.801,35.000
5878,27.811,9.000
5879,27.821,29.000
5880,27.831,0.000
5881,27.841,32.000
5882,27.851,5.000
5883,27.861,32.000
5884,27.871,0.000
5885,27.881,32.000
5886,27.891,3.000
5887,27.901,35.000
5888,27.911,4.000
5889,27.921,32.000
5890,27.932,0.000
5891,27.942,32.000
5892,27.952,0.000
5893,27.962,26.000
5894,27.972,0.000
5895,27.982,28.000
5896,27.992,3.000
5897,28.002,33.000
5898,28.012,10.000
5899,28.022,28.000
5900,28.032,3.000
5901,28.042,31.000
5902,28.052,2.000
5903,28.062,31.000
5904,28.072,0.000
5905,28.082,31.000
5906,28.092,2.000
5907,28.102,31.000
5908,28.112,0.000
5909,28.122,37.000
5910,28.132,8.000
5911,28.143,33.000
5912,28.153,0.000
5913,28.163,32.000
5914,28.173,3.000
5915,28.183,33.000
5916,28.193,6.000
5917,28.203,33.000
5918,28.213,0.000
5919,28.223,27.000
5920,28.233,1.000
5921,28.242,33.000
5922,28.253,4.000
5923,28.263,31.000
5924,28.273,2.000
5925,28.283,33.000
5926,28.293,0.000
5927,28.303,32.000
5928,28.313,8.000
5929,28.323,32.000
5930,28.333,0.000
5931,28.343,35.000
5932,28.353,0.000
5933,28.364,29.000
5934,28.374,3.000
5935,28.384,28.000
5936,28.394,8.000
5937,28.404,31.000
5938,28.414,3.000
5939,28.424,31.000
5940,28.434,6.000
5941,28.443,23.000
5942,28.453,4.000
5943,28.464,27.000
5944,28.474,2.000
5945,28.484,31.000
5946,28.494,0.000
5947,28.504,31.000
5948,28.514,2.000
5949,28.524,26.000
5950,28.534,6.000
5951,28.544,37.000
5952,28.554,5.000
5953,28.564,31.000
5954,28.575,2.000
5955,28.585,28.000
5956,28.595,0.000
5957,28.605,25.000
5958,28.615,3.000
5959,28.625,34.000
5960,28.635,3.000
5961,28.644,28.000
5962,28.654,5.000
5963,28.664,33.000
5964,28.675,3.000
5965,28.685,24.000
5966,28.695,6.000
5967,28.705,32.000
5968,28.715,2.000
5969,28.725,30.000
5970,28.735,3.000
5971,28.745,31.000
5972,28.755,3.000
5973,28.765,32.000
5974,28.776,3.000
5975,28.786,32.000
5976,28.796,2.000
5977,28.806,33.000
5978,28.816,0.000
5979,28.826,31.000
5980,28.836,0.000
5981,28.845,31.000
5982,28.855,4.000
5983,28.865,27.000
5984,28.875,0.000
5985,28.886,31.000
5986,28.896,0.000
5987,28.906,31.000
5988,28.916,3.000
5989,28.926,36.000
5990,28.936,5.000
5991,28.946,24.000
5992,28.956,6.000
5993,28.966,32.000
5994,28.976,3.000
5995,28.987,33.000
5996,28.997,0.000
5997,29.007,31.000
5998,29.017,3.000
5999,29.027,30.000
6000,29.037,0.000
6001,29.046,33.000
6002,29.056,4.000
6003,29.066,37.000
6004,29.076,9.000
6005,29.086,31.000
6006,29.097,17.000
6007,29.107,32.000
6008,29.117,8.000
6009,29.127,27.000
6010,29.137,3.000
6011,29.147,33.000
6012,29.157,4.000
6013,29.167,33.000
6014,29.177,0.000
6015,29.187,26.000
6016,29.198,4.000
6017,29.208,36.000
6018,29.218,4.000
6019,29.228,34.000
6020,29.237,3.000
6021,29.247,33.000
6022,29.257,6.000
6023,29.267,30.000
6024,29.277,3.000
6025,29.287,33.000
6026,29.297,5.000
6027,29.308,29.000
6028,29.318,15.000
6029,29.328,26.000
6030,29.338,2.000
6031,29.348,29.000
6032,29.358,4.000
6033,29.368,35.000
6034,29.378,15.000
6035,29.388,27.000
